data;id_venda;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2023-08-19 17:26:43.374870;1530;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Jesus Prater;masculino;credito
2023-08-20 09:06:49.384873;1531;Florianópolis;Claudia dos Santos;Tenis Adidas;Sharon Archer;feminino;credito
2023-08-20 10:40:44.166870;1532;Florianópolis;Claudia dos Santos;Tenis Nike;Charles Mcdaniel;masculino;boleto
2023-08-20 13:14:40.884877;1533;Canoas;Carlos Henrique;Tenis Adidas;Casey Adams;masculino;credito
2023-08-20 13:27:42.705925;1534;Florianópolis;Mario Sérgio;Tenis Fila;Susan Morad;feminino;pix
2023-08-20 15:34:43.976871;1535;Porto Alegre;Rodrigo Tadewald;Tenis NB;Lashanda Garcia;feminino;credito
2023-08-20 16:22:51.650871;1536;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Saul Dean;masculino;boleto
2023-08-21 07:46:45.585878;1537;Porto Alegre;Luiza Cherobini;Tenis NB;Buford Bunting;masculino;credito
2023-08-21 08:59:48.573870;1538;Canoas;Carlos Henrique;Tenis NB;Timmy Mishar;masculino;credito
2023-08-21 09:30:45.149872;1539;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Ramona Scott;feminino;credito
2023-08-21 10:44:54.587871;1540;Porto Alegre;Rodrigo Tadewald;Tenis NB;Peter Fugate;masculino;credito
2023-08-21 11:11:41.338924;1541;Porto Alegre;Luiza Cherobini;Tenis NB;Ruth Lehmann;feminino;credito
2023-08-21 12:01:48.397891;1542;São Paulo;Claudio Bueno;Tenis NB;Robert Ruminski;masculino;boleto
2023-08-21 13:25:52.664871;1543;São Paulo;Claudio Bueno;Tenis Adidas;Leda Stone;feminino;pix
2023-08-21 14:22:54.016871;1544;Florianópolis;Mario Sérgio;Tenis NB;Antonio Dyer;masculino;credito
2023-08-21 15:53:46.870924;1545;Florianópolis;Claudia dos Santos;Tenis NB;Frederick Kilgore;masculino;credito
2023-08-21 17:15:47.696870;1546;Porto Alegre;Luiza Cherobini;Tenis Adidas;Travis Muir;feminino;credito
2023-08-22 10:10:41.263870;1547;Porto Alegre;Luiza Cherobini;Tenis NB;Ilona Smith;feminino;credito
2023-08-22 10:35:50.154871;1548;Canoas;Luis Fernando;Tenis Adidas;Patricia Kraus;feminino;credito
2023-08-22 11:09:54.554924;1549;Florianópolis;Mario Sérgio;Tenis Fila;Celina Baucum;feminino;credito
2023-08-22 11:14:53.295874;1550;Canoas;Luis Fernando;Tenis Nike;Alexis Dodd;feminino;pix
2023-08-22 13:14:44.229871;1551;Canoas;Luis Fernando;Tenis NB;Jim Harmon;masculino;credito
2023-08-22 13:36:53.689871;1552;Canoas;Carlos Henrique;Tenis Fila;Diane Williams;feminino;boleto
2023-08-22 15:21:43.437871;1553;São Paulo;Cassia Moraes;Tenis NB;Gail Villegas;feminino;credito
2023-08-22 15:42:42.588932;1554;São Paulo;Claudio Bueno;Tenis Adidas;Tanya Hendrix;feminino;credito
2023-08-23 07:31:48.285876;1555;São Paulo;Cassia Moraes;Tenis Fila;Joseph Crandle;masculino;boleto
2023-08-23 07:43:51.864924;1556;Canoas;Luis Fernando;Tenis Adidas;Clarence Christianson;masculino;credito
2023-08-23 11:46:54.483872;1557;Florianópolis;Claudia dos Santos;Tenis Adidas;John Turnmire;masculino;pix
2023-08-23 11:53:40.469871;1558;Porto Alegre;Luiza Cherobini;Tenis NB;Kimberly Ammerman;feminino;credito
2023-08-23 12:28:43.369870;1559;Canoas;Carlos Henrique;Tenis Fila;Chong Gillum;masculino;credito
2023-08-23 12:40:54.207871;1560;Canoas;Luis Fernando;Tenis Fila;Lawrence Spasiano;masculino;credito
2023-08-23 12:46:43.328079;1561;São Paulo;Claudio Bueno;Tenis Adidas;David Mulrooney;masculino;pix
2023-08-23 12:59:47.485871;1562;Lajeado;Juliano Faccioni;Tenis Adidas;Anton Dennis;masculino;credito
2023-08-23 14:43:41.663871;1563;São Paulo;Claudio Bueno;Tenis Fila;Anne Felan;feminino;credito
2023-08-23 15:32:42.285924;1564;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Garret Oseguera;masculino;credito
2023-08-23 16:07:45.947879;1565;São Paulo;Cassia Moraes;Tenis Fila;Dorothy Morgan;feminino;pix
2023-08-23 16:48:46.831924;1566;Lajeado;Juliano Faccioni;Tenis Nike;Frank Goff;masculino;pix
2023-08-24 10:32:42.069874;1567;Lajeado;Juliano Faccioni;Tenis Adidas;Bonnie Smith;feminino;credito
2023-08-24 11:07:51.716876;1568;Canoas;Carlos Henrique;Tenis Adidas;Valerie Velez;feminino;credito
2023-08-24 12:49:54.037876;1569;São Paulo;Claudio Bueno;Tenis NB;Nathan Holm;masculino;pix
2023-08-24 14:09:52.584871;1570;Florianópolis;Mario Sérgio;Tenis Adidas;Mary Griffith;feminino;credito
2023-08-24 14:28:48.528876;1571;Lajeado;Juliano Faccioni;Tenis Adidas;Thelma Lee;feminino;credito
2023-08-24 17:10:43.625875;1572;Caxias do Sul;Mateus Kienzle;Tenis Fila;Larry Zieba;masculino;credito
2023-08-24 17:42:44.912878;1573;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Bryan Addison;masculino;credito
2023-08-25 08:43:48.999906;1574;Caxias do Sul;Mateus Kienzle;Tenis NB;Brandy Dudley;feminino;boleto
2023-08-25 09:02:50.338871;1575;São Paulo;Cassia Moraes;Tenis NB;Mindy Warren;feminino;pix
2023-08-25 09:16:55.150870;1576;Porto Alegre;Luiza Cherobini;Tenis NB;Lola Dukes;feminino;credito
2023-08-25 13:53:40.933872;1577;Florianópolis;Claudia dos Santos;Tenis Nike;Renetta Shaffer;feminino;credito
2023-08-25 15:03:52.930871;1578;Florianópolis;Claudia dos Santos;Tenis Fila;James Bowell;masculino;credito
2023-08-25 15:34:47.825871;1579;Canoas;Carlos Henrique;Tenis Nike;Terri Huntley;feminino;credito
2023-08-25 16:19:55.829873;1580;Lajeado;Juliano Faccioni;Tenis Nike;David Eubanks;masculino;pix
2023-08-26 07:30:52.427872;1581;Lajeado;Adriano Soares;Tenis Fila;Julia Rasmusson;feminino;boleto
2023-08-26 07:36:44.916878;1582;Lajeado;Juliano Faccioni;Tenis Fila;Josephine Edmonds;feminino;credito
2023-08-26 09:21:51.243871;1583;Canoas;Carlos Henrique;Tenis Nike;Thomas Francis;masculino;credito
2023-08-26 10:02:50.220870;1584;Florianópolis;Claudia dos Santos;Tenis Nike;Tim Creek;masculino;credito
2023-08-26 10:33:44.167872;1585;Florianópolis;Claudia dos Santos;Tenis Fila;Rafael Robles;masculino;credito
2023-08-26 13:20:52.356870;1586;Caxias do Sul;Mateus Kienzle;Tenis Nike;David Brown;masculino;credito
2023-08-26 15:23:55.030870;1587;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Richard Hinds;masculino;credito
2023-08-27 11:17:40.688870;1588;Caxias do Sul;Mateus Kienzle;Tenis Nike;James Hall;masculino;credito
2023-08-27 11:43:45.608870;1589;Porto Alegre;Luiza Cherobini;Tenis Nike;Laurie Cook;feminino;credito
2023-08-27 15:16:42.968874;1590;Canoas;Luis Fernando;Tenis Fila;Devin Mcdaniel;masculino;credito
2023-08-27 16:19:49.183873;1591;Porto Alegre;Luiza Cherobini;Tenis Adidas;Dudley Brooks;masculino;credito
2023-08-27 16:53:43.533876;1592;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Mitch Johnston;masculino;credito
2023-08-27 17:43:52.472944;1593;Porto Alegre;Luiza Cherobini;Tenis Fila;Maria Villarreal;feminino;credito
2023-08-27 18:04:42.441872;1594;Canoas;Carlos Henrique;Tenis Nike;Toby Obrien;masculino;credito
2023-08-28 07:41:52.471926;1595;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Esperanza Willis;feminino;credito
2023-08-28 08:31:46.336876;1596;Florianópolis;Mario Sérgio;Tenis Adidas;Michael Weinberg;masculino;boleto
2023-08-28 08:42:51.208870;1597;Canoas;Luis Fernando;Tenis NB;Tony Garcia;masculino;boleto
2023-08-28 11:10:46.645876;1598;Lajeado;Adriano Soares;Tenis NB;Kelly Tripp;feminino;credito
2023-08-28 15:57:41.928924;1599;Lajeado;Adriano Soares;Tenis NB;Vernon Foster;masculino;credito
2023-08-28 16:58:48.952871;1600;Canoas;Carlos Henrique;Tenis Nike;William Sharkey;masculino;pix
2023-08-28 17:42:55.920871;1601;São Paulo;Claudio Bueno;Tenis Nike;Joseph Arthurs;masculino;credito
2023-08-28 17:54:51.089871;1602;Florianópolis;Mario Sérgio;Tenis Nike;Maude Lappin;feminino;credito
2023-08-28 18:10:55.692872;1603;Porto Alegre;Rodrigo Tadewald;Tenis NB;Rafael Baise;masculino;pix
2023-08-29 09:50:43.444871;1604;Porto Alegre;Rodrigo Tadewald;Tenis NB;Luke Martin;masculino;credito
2023-08-29 10:13:43.739872;1605;Canoas;Carlos Henrique;Tenis Adidas;George Edens;masculino;credito
2023-08-29 11:11:40.824872;1606;Lajeado;Juliano Faccioni;Tenis NB;Pam Morris;feminino;credito
2023-08-29 12:49:43.049872;1607;Canoas;Carlos Henrique;Tenis Fila;David Skinner;masculino;credito
2023-08-29 13:17:42.375870;1608;Porto Alegre;Rodrigo Tadewald;Tenis NB;John Steele;masculino;credito
2023-08-29 14:54:50.763871;1609;Florianópolis;Claudia dos Santos;Tenis NB;Larry Allen;masculino;credito
2023-08-29 15:06:54.259871;1610;São Paulo;Cassia Moraes;Tenis Fila;Patricia Taylor;feminino;credito
2023-08-30 07:58:46.386870;1611;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Michael Henry;masculino;credito
2023-08-30 09:10:45.944878;1612;Lajeado;Adriano Soares;Tenis Nike;Richard Keating;masculino;credito
2023-08-30 10:07:53.898871;1613;Lajeado;Juliano Faccioni;Tenis Fila;Katie Uribe;feminino;boleto
2023-08-30 10:36:55.783872;1614;São Paulo;Cassia Moraes;Tenis Adidas;Willie Christian;feminino;pix
2023-08-30 11:22:54.330877;1615;São Paulo;Cassia Moraes;Tenis Adidas;Jason Regalado;masculino;boleto
2023-08-30 13:07:45.611872;1616;Lajeado;Juliano Faccioni;Tenis Nike;Bradley Gonzales;masculino;credito
2023-08-30 15:23:47.454877;1617;Florianópolis;Claudia dos Santos;Tenis Fila;Raye Calhoun;feminino;pix
2023-08-30 15:51:45.390871;1618;Canoas;Carlos Henrique;Tenis NB;Jose Green;masculino;credito
2023-08-30 17:56:40.823872;1619;São Paulo;Claudio Bueno;Tenis Fila;Rebecca Hernandez;feminino;credito
2023-08-31 08:49:42.808871;1620;Lajeado;Adriano Soares;Tenis Adidas;Jonathan Downs;masculino;credito
2023-08-31 11:09:41.783872;1621;São Paulo;Claudio Bueno;Tenis NB;Christopher Ford;masculino;credito
2023-08-31 11:12:52.378925;1622;São Paulo;Cassia Moraes;Tenis NB;Charles Warren;masculino;credito
2023-08-31 14:05:55.152870;1623;Porto Alegre;Luiza Cherobini;Tenis Nike;Stephanie Valenzuela;feminino;boleto
2023-08-31 15:15:54.281872;1624;Florianópolis;Claudia dos Santos;Tenis Fila;Sarah Smith;feminino;credito
2023-08-31 15:43:54.476873;1625;São Paulo;Cassia Moraes;Tenis Fila;Doris Morris;feminino;credito
2023-08-31 16:25:54.935870;1626;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;John Everett;masculino;credito
2023-09-01 09:54:43.441870;1627;Caxias do Sul;Mateus Kienzle;Tenis NB;Ira Bauer;masculino;credito
2023-09-01 11:59:47.072870;1628;Porto Alegre;Luiza Cherobini;Tenis NB;James Snoke;masculino;credito
2023-09-01 12:22:55.116876;1629;São Paulo;Cassia Moraes;Tenis NB;Kent Hernandez;masculino;credito
2023-09-01 14:16:42.272924;1630;Florianópolis;Claudia dos Santos;Tenis Nike;Jeffery Westbrook;masculino;credito
2023-09-01 14:21:46.663871;1631;São Paulo;Claudio Bueno;Tenis Fila;Silas Watson;masculino;credito
2023-09-01 16:17:48.570870;1632;Caxias do Sul;Mateus Kienzle;Tenis Fila;Joseph Register;masculino;pix
2023-09-01 17:38:43.440871;1633;Caxias do Sul;Mateus Kienzle;Tenis Nike;Leonard Morris;masculino;credito
2023-09-01 17:53:44.903870;1634;Canoas;Luis Fernando;Tenis Fila;Gilbert Powell;masculino;credito
2023-09-02 08:13:40.541871;1635;São Paulo;Claudio Bueno;Tenis Nike;Jacqueline Blumenthal;feminino;credito
2023-09-02 08:41:51.957871;1636;Florianópolis;Mario Sérgio;Tenis Adidas;Robert Rhynes;masculino;credito
2023-09-02 12:46:47.402876;1637;Porto Alegre;Luiza Cherobini;Tenis Nike;Patricia Buckner;feminino;credito
2023-09-02 12:55:46.165870;1638;Canoas;Carlos Henrique;Tenis Nike;Susan Aleman;feminino;credito
2023-09-02 14:11:41.846924;1639;Florianópolis;Claudia dos Santos;Tenis Adidas;Ben Birks;masculino;credito
2023-09-02 14:45:43.530870;1640;Canoas;Luis Fernando;Tenis Fila;Ronald Mcdonald;masculino;credito
2023-09-02 15:52:43.440871;1641;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Phyllis Walker;feminino;credito
2023-09-02 16:25:43.523871;1642;Florianópolis;Mario Sérgio;Tenis Nike;Charlotte Talley;feminino;credito
2023-09-03 07:35:51.086872;1643;São Paulo;Cassia Moraes;Tenis Nike;James Brown;masculino;credito
2023-09-03 08:35:53.299873;1644;Porto Alegre;Luiza Cherobini;Tenis Adidas;George Munoz;masculino;pix
2023-09-03 09:16:44.904870;1645;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;David Burks;masculino;credito
2023-09-03 09:21:54.255923;1646;Canoas;Luis Fernando;Tenis Nike;Michael Adams;masculino;credito
2023-09-03 09:50:52.694873;1647;Florianópolis;Mario Sérgio;Tenis Nike;Michael Gerleman;masculino;credito
2023-09-03 12:19:49.924872;1648;Canoas;Luis Fernando;Tenis NB;Charles Diep;masculino;credito
2023-09-03 15:01:46.776870;1649;Canoas;Luis Fernando;Tenis Nike;Vaughn Rowland;masculino;credito
2023-09-03 16:14:44.082871;1650;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Edwin Thomas;masculino;credito
2023-09-04 07:51:55.235870;1651;Florianópolis;Mario Sérgio;Tenis Fila;Sarah Larsen;feminino;credito
2023-09-04 07:55:47.415871;1652;Florianópolis;Mario Sérgio;Tenis NB;Lionel Harris;masculino;credito
2023-09-04 08:16:49.804871;1653;São Paulo;Cassia Moraes;Tenis Nike;Robert Springs;masculino;boleto
2023-09-04 10:25:40.985872;1654;Lajeado;Adriano Soares;Tenis Fila;Kathleen Akers;feminino;credito
2023-09-04 11:20:49.749875;1655;Lajeado;Juliano Faccioni;Tenis Fila;Monica Wagster;feminino;credito
2023-09-04 13:08:51.549872;1656;São Paulo;Claudio Bueno;Tenis NB;Leah Garcia;feminino;credito
2023-09-04 15:07:53.279875;1657;Canoas;Luis Fernando;Tenis NB;Sarah Billups;feminino;pix
2023-09-04 15:41:43.901871;1658;Florianópolis;Claudia dos Santos;Tenis Nike;Angela Barth;feminino;boleto
2023-09-04 16:38:46.778870;1659;Canoas;Luis Fernando;Tenis NB;Matthew Tarlow;masculino;credito
2023-09-04 18:01:44.504877;1660;Canoas;Luis Fernando;Tenis Nike;Effie Quirion;feminino;pix
2023-09-05 07:15:42.811872;1661;Florianópolis;Claudia dos Santos;Tenis Nike;Dixie Diamond;feminino;credito
2023-09-05 08:32:55.007924;1662;Lajeado;Adriano Soares;Tenis Fila;Gayle Robinson;feminino;boleto
2023-09-05 08:48:46.047878;1663;Porto Alegre;Luiza Cherobini;Tenis Adidas;Kara Campbell;feminino;credito
2023-09-05 08:59:48.375924;1664;Lajeado;Adriano Soares;Tenis Fila;Noreen Spear;feminino;credito
2023-09-05 09:24:52.479873;1665;São Paulo;Claudio Bueno;Tenis NB;Barbara Claridge;feminino;credito
2023-09-05 10:56:49.550872;1666;São Paulo;Claudio Bueno;Tenis Nike;Jean Barney;feminino;credito
2023-09-05 11:20:46.137870;1667;Lajeado;Adriano Soares;Tenis NB;John Price;masculino;credito
2023-09-05 12:05:52.232929;1668;Lajeado;Juliano Faccioni;Tenis NB;Jeff Brooks;masculino;boleto
2023-09-05 12:36:41.219872;1669;Florianópolis;Mario Sérgio;Tenis Fila;Paul Blackwell;masculino;credito
2023-09-05 14:04:52.052873;1670;Canoas;Luis Fernando;Tenis Fila;Evelyn Logue;feminino;pix
2023-09-05 15:27:46.817924;1671;Lajeado;Adriano Soares;Tenis Adidas;Stephen Buckwalter;masculino;credito
2023-09-05 17:06:41.084871;1672;Florianópolis;Mario Sérgio;Tenis Nike;Cheryl Parker;feminino;credito
2023-09-05 17:37:43.692871;1673;Florianópolis;Mario Sérgio;Tenis Adidas;Marco Henderson;masculino;credito
2023-09-05 18:06:43.604871;1674;Lajeado;Adriano Soares;Tenis Nike;Ryan Gordon;masculino;credito
2023-09-06 09:22:41.773877;1675;Porto Alegre;Luiza Cherobini;Tenis Nike;William Barrett;masculino;credito
2023-09-06 09:54:49.836871;1676;Florianópolis;Claudia dos Santos;Tenis Fila;Larry Barnard;masculino;credito
2023-09-06 10:14:49.693871;1677;Porto Alegre;Luiza Cherobini;Tenis NB;Allan Stoudt;masculino;credito
2023-09-06 10:49:47.457877;1678;São Paulo;Claudio Bueno;Tenis Adidas;Mildred Stanley;feminino;credito
2023-09-06 10:52:40.352872;1679;Florianópolis;Claudia dos Santos;Tenis Fila;Marcia Lundborg;feminino;credito
2023-09-06 11:44:44.230870;1680;São Paulo;Cassia Moraes;Tenis Adidas;Aldo Dawson;masculino;credito
2023-09-06 12:13:43.053877;1681;Florianópolis;Claudia dos Santos;Tenis Adidas;Elia Cox;feminino;boleto
2023-09-06 14:33:55.785872;1682;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;William Ellis;masculino;credito
2023-09-06 16:46:49.157924;1683;São Paulo;Claudio Bueno;Tenis NB;Tammy Clarke;feminino;credito
2023-09-07 08:52:53.800930;1684;São Paulo;Cassia Moraes;Tenis Fila;Jasper Orphey;masculino;credito
2023-09-07 11:30:53.908871;1685;Porto Alegre;Rodrigo Tadewald;Tenis NB;Ana Dorn;feminino;credito
2023-09-07 12:39:43.317924;1686;São Paulo;Cassia Moraes;Tenis NB;Jennifer Munoz;feminino;credito
2023-09-07 12:45:48.925870;1687;Canoas;Carlos Henrique;Tenis Fila;Scott Fairhurst;masculino;credito
2023-09-07 14:32:43.765871;1688;São Paulo;Claudio Bueno;Tenis NB;Eddy Bezio;masculino;credito
2023-09-07 14:37:54.401872;1689;Porto Alegre;Luiza Cherobini;Tenis Adidas;Tiffany Juan;feminino;credito
2023-09-07 15:24:42.538871;1690;Florianópolis;Claudia dos Santos;Tenis Fila;Richard Morado;masculino;credito
2023-09-08 10:46:53.285871;1691;Florianópolis;Claudia dos Santos;Tenis Adidas;Michael Brousseau;masculino;credito
2023-09-08 10:59:40.887878;1692;Florianópolis;Claudia dos Santos;Tenis Fila;Robert Hunnings;masculino;pix
2023-09-08 11:11:44.232871;1693;Lajeado;Adriano Soares;Tenis Fila;Adam Perze;masculino;credito
2023-09-08 11:43:46.418872;1694;Florianópolis;Mario Sérgio;Tenis Nike;Raymond Dunn;masculino;credito
2023-09-08 13:34:50.963876;1695;Caxias do Sul;Mateus Kienzle;Tenis NB;Lucille Scheller;feminino;credito
2023-09-08 15:44:41.679871;1696;Canoas;Carlos Henrique;Tenis NB;Mickey Ford;masculino;credito
2023-09-08 16:04:47.684876;1697;Porto Alegre;Luiza Cherobini;Tenis Fila;Michael Schley;masculino;credito
2023-09-08 16:58:50.353871;1698;Florianópolis;Claudia dos Santos;Tenis Adidas;Nick Kilpatrick;masculino;credito
2023-09-08 17:10:41.054871;1699;Porto Alegre;Luiza Cherobini;Tenis Adidas;Adam Avila;masculino;credito
2023-09-08 18:04:55.616871;1700;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Paul Blach;masculino;credito
2023-09-09 12:02:48.781871;1701;Lajeado;Juliano Faccioni;Tenis Nike;Stuart Dyer;masculino;credito
2023-09-09 12:23:51.487872;1702;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Andres Roach;masculino;credito
2023-09-09 13:13:50.486870;1703;Porto Alegre;Luiza Cherobini;Tenis Fila;Charles Ash;masculino;credito
2023-09-09 13:32:45.395871;1704;Porto Alegre;Luiza Cherobini;Tenis NB;Margaret Ressler;feminino;credito
2023-09-09 15:13:48.696870;1705;Caxias do Sul;Mateus Kienzle;Tenis Nike;Harry Banchero;masculino;credito
2023-09-09 16:23:55.502870;1706;Caxias do Sul;Mateus Kienzle;Tenis Nike;Mable Ibarra;feminino;credito
2023-09-10 07:14:49.351872;1707;Porto Alegre;Luiza Cherobini;Tenis NB;Howard Delnero;masculino;credito
2023-09-10 08:52:53.929870;1708;São Paulo;Claudio Bueno;Tenis NB;Scott Faupel;masculino;credito
2023-09-10 09:29:52.603872;1709;Lajeado;Adriano Soares;Tenis Nike;Freda Schmidt;feminino;credito
2023-09-10 14:13:45.943873;1710;Florianópolis;Mario Sérgio;Tenis Fila;Latoya Cline;feminino;credito
2023-09-10 15:16:53.102870;1711;Lajeado;Juliano Faccioni;Tenis Nike;Carly Andrade;feminino;credito
2023-09-10 16:42:52.378925;1712;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Robert Tiry;masculino;credito
2023-09-10 17:36:43.904871;1713;Porto Alegre;Luiza Cherobini;Tenis Adidas;Travis Swanson;masculino;credito
2023-09-10 18:04:42.616924;1714;São Paulo;Claudio Bueno;Tenis Adidas;Bryan Flores;masculino;credito
2023-09-11 09:11:49.510872;1715;Lajeado;Adriano Soares;Tenis NB;John Akkerman;masculino;credito
2023-09-11 09:46:54.519878;1716;Florianópolis;Claudia dos Santos;Tenis Adidas;Helen Orr;feminino;credito
2023-09-11 10:28:45.614877;1717;Caxias do Sul;Mateus Kienzle;Tenis Fila;Peggy Marvin;feminino;credito
2023-09-11 13:29:53.030873;1718;Porto Alegre;Luiza Cherobini;Tenis NB;Ada Taylor;feminino;credito
2023-09-11 17:20:51.717876;1719;Canoas;Luis Fernando;Tenis Fila;Betty Snider;feminino;credito
2023-09-11 17:45:46.732870;1720;Canoas;Carlos Henrique;Tenis Nike;Emily Bolin;feminino;credito
2023-09-12 07:13:48.695870;1721;Porto Alegre;Rodrigo Tadewald;Tenis NB;Caitlin Mathis;feminino;pix
2023-09-12 11:08:44.588880;1722;Florianópolis;Mario Sérgio;Tenis NB;George Feauto;masculino;credito
2023-09-12 11:12:54.894871;1723;Porto Alegre;Luiza Cherobini;Tenis Nike;Lillie Rhodes;feminino;credito
2023-09-12 16:18:48.651891;1724;Canoas;Luis Fernando;Tenis Nike;Joseph Shaul;masculino;credito
2023-09-12 18:04:51.552871;1725;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Linda Mclean;feminino;credito
2023-09-13 07:19:43.494871;1726;Porto Alegre;Rodrigo Tadewald;Tenis NB;Genoveva Most;feminino;credito
2023-09-13 08:22:42.322871;1727;São Paulo;Cassia Moraes;Tenis Nike;Michael Flores;masculino;credito
2023-09-13 14:42:42.211924;1728;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Lee Parent;masculino;credito
2023-09-13 16:20:41.680870;1729;Lajeado;Adriano Soares;Tenis Nike;Gary Mccaskill;masculino;credito
2023-09-14 07:55:41.467924;1730;São Paulo;Cassia Moraes;Tenis Adidas;Jennifer Ingalls;feminino;credito
2023-09-14 08:24:50.210870;1731;Lajeado;Adriano Soares;Tenis NB;Judy Beeler;feminino;credito
2023-09-14 10:37:42.221943;1732;Caxias do Sul;Mateus Kienzle;Tenis NB;Pearl Woodruff;feminino;credito
2023-09-14 10:54:53.897871;1733;Caxias do Sul;Mateus Kienzle;Tenis Nike;Elizabeth Mcelroy;feminino;credito
2023-09-14 11:08:50.011870;1734;Canoas;Carlos Henrique;Tenis Nike;Jeffrey Johnston;masculino;credito
2023-09-14 11:35:56.176871;1735;Canoas;Luis Fernando;Tenis Adidas;Tamara Williamson;feminino;credito
2023-09-14 14:54:46.374870;1736;Canoas;Luis Fernando;Tenis Fila;Frank Nguyen;masculino;credito
2023-09-14 18:11:51.651871;1737;Florianópolis;Claudia dos Santos;Tenis Adidas;Michael Marr;masculino;credito
2023-09-15 07:36:45.279871;1738;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Roger Vanscoy;masculino;pix
2023-09-15 07:37:51.830926;1739;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Natalie Coffey;feminino;credito
2023-09-15 09:25:51.101872;1740;Porto Alegre;Luiza Cherobini;Tenis Fila;Eddie Macquarrie;masculino;credito
2023-09-15 12:42:46.022878;1741;Porto Alegre;Luiza Cherobini;Tenis Fila;Anastacia Scurry;feminino;pix
2023-09-15 13:52:48.522870;1742;Porto Alegre;Rodrigo Tadewald;Tenis Fila;John Wortham;masculino;credito
2023-09-15 14:22:47.883873;1743;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Byron Mont;masculino;credito
2023-09-15 14:40:49.746877;1744;São Paulo;Cassia Moraes;Tenis Fila;Robert Knapp;masculino;credito
2023-09-15 15:51:50.978871;1745;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Christina Dow;feminino;credito
2023-09-15 17:43:49.185930;1746;Lajeado;Adriano Soares;Tenis Nike;Kristopher Herrington;masculino;credito
2023-09-16 09:34:46.034870;1747;São Paulo;Cassia Moraes;Tenis Fila;Laurie Lambert;feminino;credito
2023-09-16 13:27:43.931874;1748;Canoas;Luis Fernando;Tenis NB;Robert Rodriguez;masculino;credito
2023-09-16 14:39:53.275873;1749;Florianópolis;Mario Sérgio;Tenis Fila;Elizabeth Downs;feminino;credito
2023-09-16 15:35:42.069874;1750;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Cheryl Loveland;feminino;credito
2023-09-16 16:04:51.559871;1751;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Willie Mikesell;feminino;credito
2023-09-16 16:16:54.276873;1752;Canoas;Carlos Henrique;Tenis NB;Isabella Green;feminino;credito
2023-09-16 16:33:55.394871;1753;Lajeado;Juliano Faccioni;Tenis NB;Blake Wright;masculino;credito
2023-09-16 16:34:44.447873;1754;São Paulo;Cassia Moraes;Tenis NB;Christie Stewart;feminino;credito
2023-09-16 17:29:51.143871;1755;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;John Melgar;masculino;credito
2023-09-17 08:27:52.800878;1756;Florianópolis;Mario Sérgio;Tenis Nike;Tamara Oneill;feminino;credito
2023-09-17 08:54:53.485871;1757;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Robert Grant;masculino;credito
2023-09-17 09:05:50.027877;1758;Canoas;Carlos Henrique;Tenis Fila;Jason Chiles;masculino;credito
2023-09-17 09:22:42.575871;1759;Lajeado;Adriano Soares;Tenis Nike;Dennis Melchior;masculino;credito
2023-09-17 11:04:42.644925;1760;Lajeado;Juliano Faccioni;Tenis NB;Joe Milne;masculino;credito
2023-09-17 11:06:48.070877;1761;São Paulo;Cassia Moraes;Tenis Nike;Francisco Birdwell;masculino;credito
2023-09-17 11:34:42.111871;1762;Lajeado;Juliano Faccioni;Tenis Nike;Aaron Martinez;masculino;boleto
2023-09-17 12:35:41.870872;1763;Canoas;Luis Fernando;Tenis Adidas;Allison Wellman;feminino;credito
2023-09-17 16:16:53.731871;1764;Caxias do Sul;Mateus Kienzle;Tenis Fila;Harold Dacosta;masculino;credito
2023-09-18 09:36:44.543873;1765;Florianópolis;Claudia dos Santos;Tenis Fila;Helen Dicus;feminino;credito
2023-09-18 12:26:52.285924;1766;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;John Penoyer;masculino;pix
